,lead_number,origin,source,no_email,converted,visits,visit_time,visit_pages,last_activity,country,specialization,hear_about,occupation,matters_most,search,recommendations,quality,profile,city,activity_index,profile_index,mti_copy,last_notable
1274,646447,API,Google,0,0,5.0,39,5.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
1275,646433,API,Google,0,0,2.0,541,2.0,Olark Chat Conversation,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
1276,646432,Landing Page Submission,Direct Traffic,0,0,3.0,506,1.5,Email Opened,India,Operations Management,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,3,1,Email Opened
1277,646426,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,Modified
1278,646413,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Unknown,2,2,0,SMS Sent
1279,646412,API,Google,0,1,3.0,714,3.0,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Low in Relevance,Potential Lead,Mumbai,2,2,0,Email Opened
1280,646398,API,Olark Chat,1,0,0.0,0,0.0,Email Bounced,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,3,2,0,Email Bounced
1281,646388,Landing Page Submission,Google,0,1,4.0,984,2.0,SMS Sent,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Mumbai,2,3,0,SMS Sent
1282,646370,Landing Page Submission,Google,0,0,4.0,28,4.0,Email Opened,India,Business Administration,Online Search,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Other Metro Cities,2,2,0,Email Opened
1283,646366,Landing Page Submission,Organic Search,0,1,17.0,1569,4.5,SMS Sent,India,Travel and Tourism,Other,Working Professional,Better Career Prospects,0,0,Might be,Unknown,Mumbai,3,2,0,SMS Sent
1284,646363,API,Google,0,0,3.0,491,1.5,Email Opened,India,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Other Cities,2,2,0,Email Opened
1285,646360,API,Google,0,1,3.0,881,1.5,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Low in Relevance,Potential Lead,Mumbai,2,2,0,Email Opened
1286,646355,API,Google,0,1,5.0,954,1.67,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
1287,646337,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Mumbai,2,3,0,SMS Sent
1288,646335,API,Google,0,0,2.0,1152,2.0,SMS Sent,India,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
1289,646334,Landing Page Submission,Google,0,1,2.0,1392,2.0,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Thane & Outskirts,2,2,0,Email Opened
1290,646330,API,Organic Search,0,1,3.0,1557,3.0,SMS Sent,India,Human Resource Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Unknown,Unknown,2,2,0,SMS Sent
1291,646329,Landing Page Submission,Direct Traffic,0,0,2.0,76,2.0,Email Link Clicked,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Other Leads,Other Cities,1,2,1,Modified
1292,646320,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Mumbai,2,3,0,Modified
1293,646308,API,Olark Chat,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,3,2,0,Email Opened
1294,646302,API,Olark Chat,1,1,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,3,2,0,SMS Sent
1295,646285,API,Google,0,0,4.0,113,4.0,Email Link Clicked,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,1,2,0,Email Link Clicked
1296,646279,API,Olark Chat,0,1,1.0,1076,1.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
1297,646276,API,Google,0,0,6.0,63,6.0,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,1,2,0,Email Opened
1298,646266,API,Olark Chat,0,0,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
1299,646253,Lead Add Form,Reference,0,1,0.0,0,0.0,Email Opened,Unknown,Operations Management,Unknown,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Mumbai,2,3,0,Email Opened
1300,646241,Landing Page Submission,Google,0,1,3.0,512,3.0,SMS Sent,India,Business Administration,Multiple Sources,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Other Cities,2,2,0,SMS Sent
1301,646238,Landing Page Submission,Direct Traffic,0,0,3.0,224,3.0,Olark Chat Conversation,India,Supply Chain Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,3,1,Olark Chat Conversation
1302,646231,Landing Page Submission,Direct Traffic,0,0,3.0,231,3.0,Email Opened,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Other Leads,Other Cities,2,2,1,Email Opened
1303,646227,API,Google,0,0,4.0,422,4.0,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
1304,646207,Landing Page Submission,Direct Traffic,0,1,6.0,1343,3.0,SMS Sent,India,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Mumbai,2,3,1,SMS Sent
1305,646199,API,Google,0,1,3.0,1117,1.5,Email Opened,India,Marketing Management,Unknown,Working Professional,Better Career Prospects,0,0,Low in Relevance,Unknown,Unknown,2,2,0,Email Opened
1306,646191,Landing Page Submission,Google,0,1,2.0,230,2.0,Email Opened,India,Healthcare Management,Word Of Mouth,Working Professional,Better Career Prospects,0,0,Might be,Unknown,Other Metro Cities,2,1,0,Email Opened
1307,646189,API,Organic Search,0,1,5.0,908,5.0,SMS Sent,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Unknown,2,2,0,SMS Sent
1308,646182,Landing Page Submission,Direct Traffic,0,1,2.0,179,2.0,Email Opened,India,Business Administration,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Other Metro Cities,2,2,1,Email Opened
1309,646181,API,Google,0,0,2.0,200,2.0,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Unknown,2,2,0,Email Opened
1310,646170,API,Google,0,1,3.0,1360,1.5,SMS Sent,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
1311,646086,API,Google,0,1,2.0,1165,2.0,SMS Sent,India,Finance Management,Unknown,Unemployed,Better Career Prospects,0,0,Low in Relevance,Potential Lead,Mumbai,2,3,0,SMS Sent
1312,646078,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,Modified
1313,646076,Landing Page Submission,Direct Traffic,0,1,6.0,1121,2.0,Email Opened,India,Media and Advertising,Online Search,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Other Cities,3,2,1,Email Opened
1314,646068,Landing Page Submission,Direct Traffic,0,1,2.0,1579,2.0,Email Opened,India,Media and Advertising,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Mumbai,2,3,1,Email Opened
1315,646014,API,Google,0,0,2.0,138,2.0,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
1316,646010,Landing Page Submission,Direct Traffic,0,0,4.0,48,4.0,Email Opened,India,IT Projects Management,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Mumbai,3,2,0,Email Opened
1317,646003,Landing Page Submission,Google,0,0,4.0,113,4.0,SMS Sent,India,"Banking, Investment And Insurance",Student of SomeSchool,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,3,0,SMS Sent
1318,646001,Landing Page Submission,Direct Traffic,0,1,2.0,942,2.0,Email Opened,India,Operations Management,Unknown,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Thane & Outskirts,2,3,1,Email Opened
1319,645967,Landing Page Submission,Organic Search,0,0,5.0,61,5.0,Email Opened,India,Travel and Tourism,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Other Cities,2,1,1,Email Opened
1320,645960,Landing Page Submission,Direct Traffic,0,0,3.0,21,3.0,Email Link Clicked,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Worst,Student of SomeSchool,Mumbai,3,3,1,Email Link Clicked
1321,645948,Landing Page Submission,Google,0,0,13.0,254,3.25,Email Opened,India,Travel and Tourism,Social Media,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Other Cities,2,1,1,Email Opened
1322,645946,Landing Page Submission,Direct Traffic,0,0,3.0,505,3.0,Email Link Clicked,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Mumbai,2,3,1,Email Link Clicked
1323,645937,API,Olark Chat,0,0,0.0,0,0.0,Email Link Clicked,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Link Clicked
1324,645927,API,Google,0,1,4.0,1874,4.0,SMS Sent,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,0,0,Low in Relevance,Potential Lead,Mumbai,2,3,0,SMS Sent
1325,645914,Landing Page Submission,Organic Search,0,0,9.0,1208,9.0,Email Opened,India,Hospitality Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Tier II Cities,2,1,1,Email Opened
1326,645889,Landing Page Submission,Direct Traffic,0,1,5.0,788,5.0,Email Opened,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Other Metro Cities,2,3,0,Email Opened
1327,645887,Landing Page Submission,Direct Traffic,0,1,2.0,71,2.0,Email Opened,India,Finance Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Other Cities of Maharashtra,2,3,0,Email Opened
1328,645883,API,Olark Chat,0,0,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
1329,645875,Landing Page Submission,Organic Search,0,1,6.0,788,6.0,SMS Sent,India,"Banking, Investment And Insurance",Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Other Cities of Maharashtra,2,2,1,SMS Sent
1330,645843,Landing Page Submission,Organic Search,0,0,5.0,285,5.0,Email Opened,India,Business Administration,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,1,2,0,Email Opened
1331,645840,Landing Page Submission,Direct Traffic,0,1,2.0,1008,2.0,Email Link Clicked,India,Marketing Management,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,3,1,Email Link Clicked
1332,645825,Lead Add Form,Reference,0,1,0.0,0,0.0,Email Opened,Unknown,Supply Chain Management,Unknown,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Mumbai,2,3,0,Email Opened
1333,645818,Landing Page Submission,Direct Traffic,0,0,1.0,471,1.0,Converted to Lead,India,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,Modified
1334,645814,Landing Page Submission,Direct Traffic,0,0,3.0,117,3.0,Page Visited on Website,India,Hospitality Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Other Metro Cities,2,1,1,Modified
1335,645810,API,Olark Chat,0,1,7.0,1186,2.33,Page Visited on Website,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Low in Relevance,Potential Lead,Other Cities,2,2,0,Page Visited on Website
1336,645806,Landing Page Submission,Organic Search,0,0,9.0,296,9.0,Email Opened,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Other Leads,Mumbai,2,3,1,Email Opened
1337,645802,Landing Page Submission,Google,0,0,4.0,526,4.0,SMS Sent,India,Operations Management,Online Search,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Mumbai,1,3,0,SMS Sent
1338,645791,Landing Page Submission,Direct Traffic,0,0,2.0,31,2.0,Email Opened,Saudi Arabia,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Mumbai,1,3,1,Email Opened
1339,645790,Landing Page Submission,Direct Traffic,0,1,4.0,754,2.0,Page Visited on Website,Bahrain,International Business,Unknown,Working Professional,Better Career Prospects,0,0,Low in Relevance,Potential Lead,Other Cities,2,3,1,Page Visited on Website
1340,645785,Landing Page Submission,Google,0,1,2.0,189,2.0,Email Opened,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Mumbai,2,3,0,Email Opened
1341,645773,API,Google,0,1,2.0,369,2.0,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Mumbai,2,2,0,Email Opened
1342,645763,Landing Page Submission,Direct Traffic,0,1,1.0,42,1.0,Converted to Lead,India,Business Administration,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Mumbai,2,3,1,Modified
1343,645760,API,Olark Chat,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
1344,645755,API,Olark Chat,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
1345,645735,Landing Page Submission,Organic Search,0,1,11.0,608,9.0,SMS Sent,India,Supply Chain Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,3,3,1,SMS Sent
1346,645725,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,Modified
1347,645714,API,Olark Chat,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,3,2,0,Email Opened
1348,645713,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,Modified
1349,645710,Landing Page Submission,Direct Traffic,0,0,11.0,1236,9.0,SMS Sent,India,Business Administration,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,3,1,Modified
1350,645703,Landing Page Submission,Referral Sites,0,1,6.0,1689,6.0,Email Opened,India,Supply Chain Management,Online Search,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Other Cities,2,2,1,Email Opened
1351,645699,Landing Page Submission,Direct Traffic,0,0,4.0,322,4.0,SMS Sent,India,"Banking, Investment And Insurance",Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Thane & Outskirts,2,2,1,SMS Sent
1352,645690,API,Direct Traffic,0,1,6.0,1408,3.0,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Unknown,2,2,0,Email Opened
1353,645671,API,Google,0,0,2.0,59,2.0,Email Opened,India,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
1354,645668,Lead Add Form,Welingak Website,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
1355,645664,API,Olark Chat,0,1,0.0,0,0.0,Email Link Clicked,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Link Clicked
1356,645662,Landing Page Submission,Organic Search,0,0,8.0,550,2.67,Email Opened,India,Travel and Tourism,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Other Metro Cities,2,1,1,Email Opened
1357,645659,Landing Page Submission,Direct Traffic,0,0,2.0,963,2.0,Email Opened,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Thane & Outskirts,2,2,1,Email Opened
1358,645657,API,Google,0,1,2.0,923,1.0,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
1359,645640,Landing Page Submission,Organic Search,0,1,4.0,1121,4.0,SMS Sent,India,Supply Chain Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
1360,645636,API,Google,0,1,6.0,1366,6.0,SMS Sent,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
1361,645629,Landing Page Submission,Direct Traffic,0,0,2.0,77,2.0,Email Opened,Kuwait,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Other Leads,Other Cities,2,2,1,Email Opened
1362,645612,API,Olark Chat,0,0,5.0,274,2.5,Page Visited on Website,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Page Visited on Website
1363,645610,API,Direct Traffic,0,0,4.0,446,1.33,Email Opened,India,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
1364,645601,API,Google,0,1,2.0,972,1.0,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,3,2,0,Email Opened
1365,645596,Lead Add Form,Welingak Website,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
1366,645563,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,Olark Chat Conversation
1367,645545,Landing Page Submission,Direct Traffic,0,0,7.0,252,2.33,Email Opened,India,Operations Management,Multiple Sources,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Thane & Outskirts,3,2,1,Email Opened
1368,645538,Landing Page Submission,Direct Traffic,0,1,3.0,1346,3.0,Email Opened,Bahrain,Business Administration,Unknown,Working Professional,Better Career Prospects,0,0,High in Relevance,Potential Lead,Mumbai,2,3,0,Email Opened
1369,645530,API,Google,0,1,2.0,1108,2.0,Converted to Lead,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
1370,645524,API,Olark Chat,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
1371,645523,API,Google,0,1,2.0,1606,2.0,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
1372,645517,Landing Page Submission,Google,0,0,5.0,1209,5.0,Email Opened,India,IT Projects Management,Online Search,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,2,0,Email Opened
1373,645515,Landing Page Submission,Google,0,0,3.0,315,3.0,Email Opened,India,Supply Chain Management,Online Search,Unemployed,Better Career Prospects,0,0,Not Sure,Other Leads,Other Metro Cities,2,2,0,Email Opened
1374,645512,API,Google,0,1,6.0,1552,1.5,Email Opened,India,Business Administration,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,2,1,Email Opened
1375,645495,Landing Page Submission,Direct Traffic,0,0,5.0,88,1.67,Email Opened,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Thane & Outskirts,2,2,1,Email Opened
1376,645491,API,Google,0,0,4.0,185,4.0,Page Visited on Website,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
1377,645483,API,Google,0,1,2.0,485,2.0,Email Opened,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Mumbai,2,3,0,Email Opened
1378,645481,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,Modified
1379,645472,Landing Page Submission,Direct Traffic,0,1,8.0,103,2.67,SMS Sent,India,Human Resource Management,Student of SomeSchool,Working Professional,Better Career Prospects,0,0,Might be,Unknown,Mumbai,2,3,0,SMS Sent
1380,645458,Landing Page Submission,Direct Traffic,0,1,2.0,816,2.0,Email Opened,India,IT Projects Management,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Other Cities,2,1,1,Email Opened
1381,645457,API,Google,0,1,3.0,1319,3.0,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
1382,645447,Landing Page Submission,Google,0,0,3.0,240,3.0,Email Opened,India,International Business,Online Search,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Other Cities,2,2,0,Email Opened
1383,645441,API,Olark Chat,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
